timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,LU,scr11,solar,avaConv,0.0
h0050,LU,scr11,solar,avaConv,0.0
h0051,LU,scr11,solar,avaConv,0.0
h0052,LU,scr11,solar,avaConv,0.0
h0053,LU,scr11,solar,avaConv,0.0
h0054,LU,scr11,solar,avaConv,0.0
h0055,LU,scr11,solar,avaConv,0.0
h0056,LU,scr11,solar,avaConv,0.000834499712977367
h0057,LU,scr11,solar,avaConv,0.0229853427669417
h0058,LU,scr11,solar,avaConv,0.0483630698505928
h0059,LU,scr11,solar,avaConv,0.064452622790684
h0060,LU,scr11,solar,avaConv,0.0404180354637968
h0061,LU,scr11,solar,avaConv,0.0511468445137246
h0062,LU,scr11,solar,avaConv,0.0564805785620094
h0063,LU,scr11,solar,avaConv,0.0259903379455718
h0064,LU,scr11,solar,avaConv,0.00194413319032911
h0065,LU,scr11,solar,avaConv,0.0
h0066,LU,scr11,solar,avaConv,0.0
h0067,LU,scr11,solar,avaConv,0.0
h0068,LU,scr11,solar,avaConv,0.0
h0069,LU,scr11,solar,avaConv,0.0
h0070,LU,scr11,solar,avaConv,0.0
h0071,LU,scr11,solar,avaConv,0.0
h0072,LU,scr11,solar,avaConv,0.0
