timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,DE,scr6,electricity,dem,41.7277045159051
h0050,DE,scr6,electricity,dem,40.776928417004
h0051,DE,scr6,electricity,dem,40.8219655049161
h0052,DE,scr6,electricity,dem,41.6642388565645
h0053,DE,scr6,electricity,dem,43.6106907796414
h0054,DE,scr6,electricity,dem,48.5977484719491
h0055,DE,scr6,electricity,dem,53.7922484719491
h0056,DE,scr6,electricity,dem,56.5344215488722
h0057,DE,scr6,electricity,dem,57.9074215488722
h0058,DE,scr6,electricity,dem,59.2015808895315
h0059,DE,scr6,electricity,dem,60.1933899554656
h0060,DE,scr6,electricity,dem,59.7089847356854
h0061,DE,scr6,electricity,dem,58.5281413290919
h0062,DE,scr6,electricity,dem,57.3061152301908
h0063,DE,scr6,electricity,dem,56.6987910543667
h0064,DE,scr6,electricity,dem,57.1534517686524
h0065,DE,scr6,electricity,dem,59.5937786917293
h0066,DE,scr6,electricity,dem,60.3903556148062
h0067,DE,scr6,electricity,dem,58.9580149554656
h0068,DE,scr6,electricity,dem,55.3478940763447
h0069,DE,scr6,electricity,dem,52.4075918785425
h0070,DE,scr6,electricity,dem,50.5864449005205
h0071,DE,scr6,electricity,dem,46.8280575378831
h0072,DE,scr6,electricity,dem,43.7073995708502
