timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,LU,scr18,solar,avaConv,0.0
h0002,LU,scr18,solar,avaConv,0.0
h0003,LU,scr18,solar,avaConv,0.0
h0004,LU,scr18,solar,avaConv,0.0
h0005,LU,scr18,solar,avaConv,0.0
h0006,LU,scr18,solar,avaConv,0.0
h0007,LU,scr18,solar,avaConv,0.0
h0008,LU,scr18,solar,avaConv,0.00117039777047197
h0009,LU,scr18,solar,avaConv,0.0199800916302516
h0010,LU,scr18,solar,avaConv,0.0552178229891659
h0011,LU,scr18,solar,avaConv,0.0978827832677744
h0012,LU,scr18,solar,avaConv,0.103865575369814
h0013,LU,scr18,solar,avaConv,0.0955129072298181
h0014,LU,scr18,solar,avaConv,0.0610004896374726
h0015,LU,scr18,solar,avaConv,0.0222403853923333
h0016,LU,scr18,solar,avaConv,0.00269425268285873
h0017,LU,scr18,solar,avaConv,0.0
h0018,LU,scr18,solar,avaConv,0.0
h0019,LU,scr18,solar,avaConv,0.0
h0020,LU,scr18,solar,avaConv,0.0
h0021,LU,scr18,solar,avaConv,0.0
h0022,LU,scr18,solar,avaConv,0.0
h0023,LU,scr18,solar,avaConv,0.0
h0024,LU,scr18,solar,avaConv,0.0
