timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,scr3,electricity,dem,0.471128772282535
h0002,LU,scr3,electricity,dem,0.450962563491326
h0003,LU,scr3,electricity,dem,0.442211189864953
h0004,LU,scr3,electricity,dem,0.43954360744737
h0005,LU,scr3,electricity,dem,0.449010640414403
h0006,LU,scr3,electricity,dem,0.456211189864952
h0007,LU,scr3,electricity,dem,0.489241409645172
h0008,LU,scr3,electricity,dem,0.530330695359458
h0009,LU,scr3,electricity,dem,0.556341684370447
h0010,LU,scr3,electricity,dem,0.569910365689128
h0011,LU,scr3,electricity,dem,0.58176338766715
h0012,LU,scr3,electricity,dem,0.585143882172645
h0013,LU,scr3,electricity,dem,0.575120530524293
h0014,LU,scr3,electricity,dem,0.562646629425392
h0015,LU,scr3,electricity,dem,0.550968057996821
h0016,LU,scr3,electricity,dem,0.547038112941876
h0017,LU,scr3,electricity,dem,0.560701574480337
h0018,LU,scr3,electricity,dem,0.586341684370447
h0019,LU,scr3,electricity,dem,0.589984541513304
h0020,LU,scr3,electricity,dem,0.565694706348469
h0021,LU,scr3,electricity,dem,0.527549101952865
h0022,LU,scr3,electricity,dem,0.521849926128689
h0023,LU,scr3,electricity,dem,0.521550475579239
h0024,LU,scr3,electricity,dem,0.498055970084733
