timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,NL,scr15,solar,avaConv,0.0
h0002,NL,scr15,solar,avaConv,0.0
h0003,NL,scr15,solar,avaConv,0.0
h0004,NL,scr15,solar,avaConv,0.0
h0005,NL,scr15,solar,avaConv,0.0
h0006,NL,scr15,solar,avaConv,0.0
h0007,NL,scr15,solar,avaConv,0.0
h0008,NL,scr15,solar,avaConv,-2.18066470379948e-6
h0009,NL,scr15,solar,avaConv,0.00691456637734271
h0010,NL,scr15,solar,avaConv,0.0370535540732911
h0011,NL,scr15,solar,avaConv,0.0818295577497078
h0012,NL,scr15,solar,avaConv,0.119687371046384
h0013,NL,scr15,solar,avaConv,0.128128794239335
h0014,NL,scr15,solar,avaConv,0.100313631868909
h0015,NL,scr15,solar,avaConv,0.0466912772416185
h0016,NL,scr15,solar,avaConv,0.00279143323787981
h0017,NL,scr15,solar,avaConv,0.0
h0018,NL,scr15,solar,avaConv,0.0
h0019,NL,scr15,solar,avaConv,0.0
h0020,NL,scr15,solar,avaConv,0.0
h0021,NL,scr15,solar,avaConv,0.0
h0022,NL,scr15,solar,avaConv,0.0
h0023,NL,scr15,solar,avaConv,0.0
h0024,NL,scr15,solar,avaConv,0.0
