timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,DE,scr7,solar,avaConv,0.0
h0026,DE,scr7,solar,avaConv,0.0
h0027,DE,scr7,solar,avaConv,0.0
h0028,DE,scr7,solar,avaConv,0.0
h0029,DE,scr7,solar,avaConv,0.0
h0030,DE,scr7,solar,avaConv,0.0
h0031,DE,scr7,solar,avaConv,0.0
h0032,DE,scr7,solar,avaConv,0.00475687406523028
h0033,DE,scr7,solar,avaConv,0.0411508829627409
h0034,DE,scr7,solar,avaConv,0.0871085582445315
h0035,DE,scr7,solar,avaConv,0.117261050730385
h0036,DE,scr7,solar,avaConv,0.119416468949823
h0037,DE,scr7,solar,avaConv,0.0965672372698023
h0038,DE,scr7,solar,avaConv,0.0593685570112348
h0039,DE,scr7,solar,avaConv,0.0232963861056059
h0040,DE,scr7,solar,avaConv,0.000988205503110439
h0041,DE,scr7,solar,avaConv,0.0
h0042,DE,scr7,solar,avaConv,0.0
h0043,DE,scr7,solar,avaConv,0.0
h0044,DE,scr7,solar,avaConv,0.0
h0045,DE,scr7,solar,avaConv,0.0
h0046,DE,scr7,solar,avaConv,0.0
h0047,DE,scr7,solar,avaConv,0.0
h0048,DE,scr7,solar,avaConv,0.0
