timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,CH,scr8,wind,avaConv,0.0566911040155972
h0050,CH,scr8,wind,avaConv,0.0559436023922046
h0051,CH,scr8,wind,avaConv,0.0599174197373093
h0052,CH,scr8,wind,avaConv,0.0696966666182909
h0053,CH,scr8,wind,avaConv,0.0889330417755051
h0054,CH,scr8,wind,avaConv,0.102305459737469
h0055,CH,scr8,wind,avaConv,0.108701861948889
h0056,CH,scr8,wind,avaConv,0.139176178122376
h0057,CH,scr8,wind,avaConv,0.194872911848939
h0058,CH,scr8,wind,avaConv,0.298672542104589
h0059,CH,scr8,wind,avaConv,0.275646160406028
h0060,CH,scr8,wind,avaConv,0.185960187283562
h0061,CH,scr8,wind,avaConv,0.133884905797068
h0062,CH,scr8,wind,avaConv,0.0994573585921074
h0063,CH,scr8,wind,avaConv,0.055450531212471
h0064,CH,scr8,wind,avaConv,0.00141439036136158
h0065,CH,scr8,wind,avaConv,0.0162307789536943
h0066,CH,scr8,wind,avaConv,0.0357870741305927
h0067,CH,scr8,wind,avaConv,0.0406731499243873
h0068,CH,scr8,wind,avaConv,0.040769885428591
h0069,CH,scr8,wind,avaConv,0.0408349087169902
h0070,CH,scr8,wind,avaConv,0.0268834101228716
h0071,CH,scr8,wind,avaConv,0.0187019313792627
h0072,CH,scr8,wind,avaConv,0.0137061287239375
