timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,BE,scr5,electricity,dem,9.67136016673736
h0074,BE,scr5,electricity,dem,9.30839862827583
h0075,BE,scr5,electricity,dem,9.0963011008033
h0076,BE,scr5,electricity,dem,9.07852225464945
h0077,BE,scr5,electricity,dem,9.38874478212198
h0078,BE,scr5,electricity,dem,10.2075291227813
h0079,BE,scr5,electricity,dem,10.8864631887154
h0080,BE,scr5,electricity,dem,11.2829934084956
h0081,BE,scr5,electricity,dem,11.5344096172868
h0082,BE,scr5,electricity,dem,11.6539645623418
h0083,BE,scr5,electricity,dem,11.767450826078
h0084,BE,scr5,electricity,dem,11.5997750019022
h0085,BE,scr5,electricity,dem,11.5070826942099
h0086,BE,scr5,electricity,dem,11.3509013755286
h0087,BE,scr5,electricity,dem,11.3037612656385
h0088,BE,scr5,electricity,dem,11.3569247271769
h0089,BE,scr5,electricity,dem,11.826880771133
h0090,BE,scr5,electricity,dem,12.0544054964077
h0091,BE,scr5,electricity,dem,11.6889425843198
h0092,BE,scr5,electricity,dem,11.1659755513527
h0093,BE,scr5,electricity,dem,10.6381142876165
h0094,BE,scr5,electricity,dem,10.7499494524516
h0095,BE,scr5,electricity,dem,10.7123972546494
h0096,BE,scr5,electricity,dem,10.1353491777264
