timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,LU,scr10,electricity,dem,0.396783132268535
h0050,LU,scr10,electricity,dem,0.376616923477326
h0051,LU,scr10,electricity,dem,0.367865549850953
h0052,LU,scr10,electricity,dem,0.36519796743337
h0053,LU,scr10,electricity,dem,0.374665000400403
h0054,LU,scr10,electricity,dem,0.381865549850952
h0055,LU,scr10,electricity,dem,0.414895769631172
h0056,LU,scr10,electricity,dem,0.455985055345458
h0057,LU,scr10,electricity,dem,0.481996044356447
h0058,LU,scr10,electricity,dem,0.495564725675128
h0059,LU,scr10,electricity,dem,0.50741774765315
h0060,LU,scr10,electricity,dem,0.510798242158645
h0061,LU,scr10,electricity,dem,0.500774890510293
h0062,LU,scr10,electricity,dem,0.488300989411392
h0063,LU,scr10,electricity,dem,0.476622417982821
h0064,LU,scr10,electricity,dem,0.472692472927876
h0065,LU,scr10,electricity,dem,0.486355934466337
h0066,LU,scr10,electricity,dem,0.511996044356447
h0067,LU,scr10,electricity,dem,0.515638901499304
h0068,LU,scr10,electricity,dem,0.491349066334469
h0069,LU,scr10,electricity,dem,0.453203461938865
h0070,LU,scr10,electricity,dem,0.447504286114689
h0071,LU,scr10,electricity,dem,0.447204835565239
h0072,LU,scr10,electricity,dem,0.423710330070733
