timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,LU,scr9,wind,avaConv,0.00527861102358983
h0002,LU,scr9,wind,avaConv,0.0313681144315101
h0003,LU,scr9,wind,avaConv,0.0160277825625364
h0004,LU,scr9,wind,avaConv,0.0269689035932498
h0005,LU,scr9,wind,avaConv,0.0746789284230302
h0006,LU,scr9,wind,avaConv,0.161701424334032
h0007,LU,scr9,wind,avaConv,0.210978930844598
h0008,LU,scr9,wind,avaConv,0.19573315328183
h0009,LU,scr9,wind,avaConv,0.216996452838898
h0010,LU,scr9,wind,avaConv,0.265929366090617
h0011,LU,scr9,wind,avaConv,0.328013029863377
h0012,LU,scr9,wind,avaConv,0.373493693922546
h0013,LU,scr9,wind,avaConv,0.379190300233041
h0014,LU,scr9,wind,avaConv,0.359582407173821
h0015,LU,scr9,wind,avaConv,0.338557623814008
h0016,LU,scr9,wind,avaConv,0.303495586708529
h0017,LU,scr9,wind,avaConv,0.226431654293234
h0018,LU,scr9,wind,avaConv,0.251108844881925
h0019,LU,scr9,wind,avaConv,0.251391757161158
h0020,LU,scr9,wind,avaConv,0.220705055709629
h0021,LU,scr9,wind,avaConv,0.16209005848941
h0022,LU,scr9,wind,avaConv,0.110437137361951
h0023,LU,scr9,wind,avaConv,0.0717741531697664
h0024,LU,scr9,wind,avaConv,0.0665520140795393
