timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,DE,scr2,electricity,dem,53.8773836858051
h0074,DE,scr2,electricity,dem,52.926607586904
h0075,DE,scr2,electricity,dem,52.9716446748162
h0076,DE,scr2,electricity,dem,53.8139180264645
h0077,DE,scr2,electricity,dem,55.7603699495414
h0078,DE,scr2,electricity,dem,60.7474276418491
h0079,DE,scr2,electricity,dem,65.9419276418491
h0080,DE,scr2,electricity,dem,68.6841007187722
h0081,DE,scr2,electricity,dem,70.0571007187722
h0082,DE,scr2,electricity,dem,71.3512600594315
h0083,DE,scr2,electricity,dem,72.3430691253656
h0084,DE,scr2,electricity,dem,71.8586639055854
h0085,DE,scr2,electricity,dem,70.6778204989919
h0086,DE,scr2,electricity,dem,69.4557944000908
h0087,DE,scr2,electricity,dem,68.8484702242667
h0088,DE,scr2,electricity,dem,69.3031309385524
h0089,DE,scr2,electricity,dem,71.7434578616293
h0090,DE,scr2,electricity,dem,72.5400347847062
h0091,DE,scr2,electricity,dem,71.1076941253656
h0092,DE,scr2,electricity,dem,67.4975732462447
h0093,DE,scr2,electricity,dem,64.5572710484425
h0094,DE,scr2,electricity,dem,62.7361240704205
h0095,DE,scr2,electricity,dem,58.9777367077831
h0096,DE,scr2,electricity,dem,55.8570787407502
