timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,LU,scr12,wind,avaConv,0.835896463323995
h0026,LU,scr12,wind,avaConv,0.898350291956674
h0027,LU,scr12,wind,avaConv,0.912735138098949
h0028,LU,scr12,wind,avaConv,0.946549068928809
h0029,LU,scr12,wind,avaConv,0.975106251504027
h0030,LU,scr12,wind,avaConv,0.979893307702722
h0031,LU,scr12,wind,avaConv,0.992646662069667
h0032,LU,scr12,wind,avaConv,0.993563157735548
h0033,LU,scr12,wind,avaConv,0.989084073221162
h0034,LU,scr12,wind,avaConv,0.985175627993868
h0035,LU,scr12,wind,avaConv,0.970028903129022
h0036,LU,scr12,wind,avaConv,0.936719155078463
h0037,LU,scr12,wind,avaConv,0.86247069274883
h0038,LU,scr12,wind,avaConv,0.587505296512014
h0039,LU,scr12,wind,avaConv,0.365072816178743
h0040,LU,scr12,wind,avaConv,0.295118829054182
h0041,LU,scr12,wind,avaConv,0.228412868618599
h0042,LU,scr12,wind,avaConv,0.343786312163191
h0043,LU,scr12,wind,avaConv,0.231727312844259
h0044,LU,scr12,wind,avaConv,0.157906988223283
h0045,LU,scr12,wind,avaConv,0.117021628309683
h0046,LU,scr12,wind,avaConv,0.116864564256657
h0047,LU,scr12,wind,avaConv,0.0955477522066391
h0048,LU,scr12,wind,avaConv,0.0651117609565728
