timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,BE,scr13,electricity,dem,9.72249558383736
h0050,BE,scr13,electricity,dem,9.35953404537583
h0051,BE,scr13,electricity,dem,9.1474365179033
h0052,BE,scr13,electricity,dem,9.12965767174945
h0053,BE,scr13,electricity,dem,9.43988019922198
h0054,BE,scr13,electricity,dem,10.2586645398813
h0055,BE,scr13,electricity,dem,10.9375986058154
h0056,BE,scr13,electricity,dem,11.3341288255956
h0057,BE,scr13,electricity,dem,11.5855450343868
h0058,BE,scr13,electricity,dem,11.7050999794418
h0059,BE,scr13,electricity,dem,11.818586243178
h0060,BE,scr13,electricity,dem,11.6509104190022
h0061,BE,scr13,electricity,dem,11.5582181113099
h0062,BE,scr13,electricity,dem,11.4020367926286
h0063,BE,scr13,electricity,dem,11.3548966827385
h0064,BE,scr13,electricity,dem,11.4080601442769
h0065,BE,scr13,electricity,dem,11.878016188233
h0066,BE,scr13,electricity,dem,12.1055409135077
h0067,BE,scr13,electricity,dem,11.7400780014198
h0068,BE,scr13,electricity,dem,11.2171109684527
h0069,BE,scr13,electricity,dem,10.6892497047165
h0070,BE,scr13,electricity,dem,10.8010848695516
h0071,BE,scr13,electricity,dem,10.7635326717495
h0072,BE,scr13,electricity,dem,10.1864845948264
