timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,LU,scr5,electricity,dem,0.498987754045535
h0026,LU,scr5,electricity,dem,0.478821545254326
h0027,LU,scr5,electricity,dem,0.470070171627953
h0028,LU,scr5,electricity,dem,0.46740258921037
h0029,LU,scr5,electricity,dem,0.476869622177403
h0030,LU,scr5,electricity,dem,0.484070171627952
h0031,LU,scr5,electricity,dem,0.517100391408172
h0032,LU,scr5,electricity,dem,0.558189677122458
h0033,LU,scr5,electricity,dem,0.584200666133447
h0034,LU,scr5,electricity,dem,0.597769347452128
h0035,LU,scr5,electricity,dem,0.60962236943015
h0036,LU,scr5,electricity,dem,0.613002863935645
h0037,LU,scr5,electricity,dem,0.602979512287293
h0038,LU,scr5,electricity,dem,0.590505611188392
h0039,LU,scr5,electricity,dem,0.578827039759821
h0040,LU,scr5,electricity,dem,0.574897094704876
h0041,LU,scr5,electricity,dem,0.588560556243337
h0042,LU,scr5,electricity,dem,0.614200666133447
h0043,LU,scr5,electricity,dem,0.617843523276304
h0044,LU,scr5,electricity,dem,0.593553688111469
h0045,LU,scr5,electricity,dem,0.555408083715865
h0046,LU,scr5,electricity,dem,0.549708907891689
h0047,LU,scr5,electricity,dem,0.549409457342239
h0048,LU,scr5,electricity,dem,0.525914951847733
