timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,FR,scr4,solar,avaConv,0.0
h0026,FR,scr4,solar,avaConv,0.0
h0027,FR,scr4,solar,avaConv,0.0
h0028,FR,scr4,solar,avaConv,0.0
h0029,FR,scr4,solar,avaConv,0.0
h0030,FR,scr4,solar,avaConv,0.0
h0031,FR,scr4,solar,avaConv,-5.70699709578067e-9
h0032,FR,scr4,solar,avaConv,0.00315117164111082
h0033,FR,scr4,solar,avaConv,0.037852132175514
h0034,FR,scr4,solar,avaConv,0.0983577788312882
h0035,FR,scr4,solar,avaConv,0.154277246900428
h0036,FR,scr4,solar,avaConv,0.185734660560851
h0037,FR,scr4,solar,avaConv,0.186347856976077
h0038,FR,scr4,solar,avaConv,0.150533658340813
h0039,FR,scr4,solar,avaConv,0.0912735262080068
h0040,FR,scr4,solar,avaConv,0.025790368833206
h0041,FR,scr4,solar,avaConv,0.000371015440884954
h0042,FR,scr4,solar,avaConv,0.0
h0043,FR,scr4,solar,avaConv,0.0
h0044,FR,scr4,solar,avaConv,0.0
h0045,FR,scr4,solar,avaConv,0.0
h0046,FR,scr4,solar,avaConv,0.0
h0047,FR,scr4,solar,avaConv,0.0
h0048,FR,scr4,solar,avaConv,0.0
