timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,CH,scr11,electricity,dem,7.22368412188473
h0026,CH,scr11,electricity,dem,7.26863467133528
h0027,CH,scr11,electricity,dem,7.29266763836824
h0028,CH,scr11,electricity,dem,7.32657972628033
h0029,CH,scr11,electricity,dem,7.22710170430231
h0030,CH,scr11,electricity,dem,7.32370060540121
h0031,CH,scr11,electricity,dem,7.49085994606055
h0032,CH,scr11,electricity,dem,7.89882697902758
h0033,CH,scr11,electricity,dem,8.21664016584077
h0034,CH,scr11,electricity,dem,8.31132697902758
h0035,CH,scr11,electricity,dem,8.37177752847814
h0036,CH,scr11,electricity,dem,8.32105774825835
h0037,CH,scr11,electricity,dem,8.19395335265396
h0038,CH,scr11,electricity,dem,8.19927752847813
h0039,CH,scr11,electricity,dem,8.09564566034626
h0040,CH,scr11,electricity,dem,8.03812368232429
h0041,CH,scr11,electricity,dem,8.10504675924736
h0042,CH,scr11,electricity,dem,8.29064566034626
h0043,CH,scr11,electricity,dem,8.40445884715945
h0044,CH,scr11,electricity,dem,8.1575192867199
h0045,CH,scr11,electricity,dem,7.76664016584077
h0046,CH,scr11,electricity,dem,7.50723357243417
h0047,CH,scr11,electricity,dem,7.44716763836824
h0048,CH,scr11,electricity,dem,7.28925555045615
