timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,DE,scr1,electricity,dem,50.0486249166051
h0026,DE,scr1,electricity,dem,49.097848817704
h0027,DE,scr1,electricity,dem,49.1428859056162
h0028,DE,scr1,electricity,dem,49.9851592572645
h0029,DE,scr1,electricity,dem,51.9316111803414
h0030,DE,scr1,electricity,dem,56.9186688726491
h0031,DE,scr1,electricity,dem,62.1131688726491
h0032,DE,scr1,electricity,dem,64.8553419495721
h0033,DE,scr1,electricity,dem,66.2283419495721
h0034,DE,scr1,electricity,dem,67.5225012902315
h0035,DE,scr1,electricity,dem,68.5143103561656
h0036,DE,scr1,electricity,dem,68.0299051363853
h0037,DE,scr1,electricity,dem,66.8490617297919
h0038,DE,scr1,electricity,dem,65.6270356308908
h0039,DE,scr1,electricity,dem,65.0197114550667
h0040,DE,scr1,electricity,dem,65.4743721693524
h0041,DE,scr1,electricity,dem,67.9146990924293
h0042,DE,scr1,electricity,dem,68.7112760155062
h0043,DE,scr1,electricity,dem,67.2789353561656
h0044,DE,scr1,electricity,dem,63.6688144770447
h0045,DE,scr1,electricity,dem,60.7285122792425
h0046,DE,scr1,electricity,dem,58.9073653012205
h0047,DE,scr1,electricity,dem,55.1489779385831
h0048,DE,scr1,electricity,dem,52.0283199715502
