timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,DE,scr5,electricity,dem,51.1936479430051
h0026,DE,scr5,electricity,dem,50.242871844104
h0027,DE,scr5,electricity,dem,50.2879089320162
h0028,DE,scr5,electricity,dem,51.1301822836645
h0029,DE,scr5,electricity,dem,53.0766342067414
h0030,DE,scr5,electricity,dem,58.0636918990491
h0031,DE,scr5,electricity,dem,63.2581918990491
h0032,DE,scr5,electricity,dem,66.0003649759722
h0033,DE,scr5,electricity,dem,67.3733649759722
h0034,DE,scr5,electricity,dem,68.6675243166315
h0035,DE,scr5,electricity,dem,69.6593333825656
h0036,DE,scr5,electricity,dem,69.1749281627853
h0037,DE,scr5,electricity,dem,67.9940847561919
h0038,DE,scr5,electricity,dem,66.7720586572908
h0039,DE,scr5,electricity,dem,66.1647344814667
h0040,DE,scr5,electricity,dem,66.6193951957524
h0041,DE,scr5,electricity,dem,69.0597221188293
h0042,DE,scr5,electricity,dem,69.8562990419062
h0043,DE,scr5,electricity,dem,68.4239583825656
h0044,DE,scr5,electricity,dem,64.8138375034447
h0045,DE,scr5,electricity,dem,61.8735353056425
h0046,DE,scr5,electricity,dem,60.0523883276205
h0047,DE,scr5,electricity,dem,56.2940009649831
h0048,DE,scr5,electricity,dem,53.1733429979502
