timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,AT,scr10,electricity,dem,7.33703674391729
h0026,AT,scr10,electricity,dem,7.19277712853267
h0027,AT,scr10,electricity,dem,7.04184443622498
h0028,AT,scr10,electricity,dem,7.13333344721399
h0029,AT,scr10,electricity,dem,7.63146943622498
h0030,AT,scr10,electricity,dem,8.3793018538074
h0031,AT,scr10,electricity,dem,9.23276751314806
h0032,AT,scr10,electricity,dem,9.58681833732388
h0033,AT,scr10,electricity,dem,9.74512190875246
h0034,AT,scr10,electricity,dem,9.82751888677443
h0035,AT,scr10,electricity,dem,9.83355597468652
h0036,AT,scr10,electricity,dem,9.62642960106015
h0037,AT,scr10,electricity,dem,9.50026476589531
h0038,AT,scr10,electricity,dem,9.4006301505107
h0039,AT,scr10,electricity,dem,9.40036641424696
h0040,AT,scr10,electricity,dem,9.58741311754366
h0041,AT,scr10,electricity,dem,9.93113152413707
h0042,AT,scr10,electricity,dem,9.91203811754366
h0043,AT,scr10,electricity,dem,9.4237029527085
h0044,AT,scr10,electricity,dem,8.92949828237883
h0045,AT,scr10,electricity,dem,8.41790762303817
h0046,AT,scr10,electricity,dem,8.3599735571041
h0047,AT,scr10,electricity,dem,7.91523591974146
h0048,AT,scr10,electricity,dem,7.59368921644476
