timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,BE,scr11,solar,avaConv,0.0
h0074,BE,scr11,solar,avaConv,0.0
h0075,BE,scr11,solar,avaConv,0.0
h0076,BE,scr11,solar,avaConv,0.0
h0077,BE,scr11,solar,avaConv,0.0
h0078,BE,scr11,solar,avaConv,0.0
h0079,BE,scr11,solar,avaConv,0.0
h0080,BE,scr11,solar,avaConv,2.27698874498825e-5
h0081,BE,scr11,solar,avaConv,0.00456454925755045
h0082,BE,scr11,solar,avaConv,0.0191754535870277
h0083,BE,scr11,solar,avaConv,0.0758416402792479
h0084,BE,scr11,solar,avaConv,0.094797595527945
h0085,BE,scr11,solar,avaConv,0.0873672510448392
h0086,BE,scr11,solar,avaConv,0.0726515354805353
h0087,BE,scr11,solar,avaConv,0.0366599676205009
h0088,BE,scr11,solar,avaConv,0.00424236376673295
h0089,BE,scr11,solar,avaConv,0.0
h0090,BE,scr11,solar,avaConv,0.0
h0091,BE,scr11,solar,avaConv,0.0
h0092,BE,scr11,solar,avaConv,0.0
h0093,BE,scr11,solar,avaConv,0.0
h0094,BE,scr11,solar,avaConv,0.0
h0095,BE,scr11,solar,avaConv,0.0
h0096,BE,scr11,solar,avaConv,0.0
