timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,AT,scr2,electricity,dem,7.08549899529729
h0050,AT,scr2,electricity,dem,6.94123937991267
h0051,AT,scr2,electricity,dem,6.79030668760498
h0052,AT,scr2,electricity,dem,6.88179569859399
h0053,AT,scr2,electricity,dem,7.37993168760498
h0054,AT,scr2,electricity,dem,8.1277641051874
h0055,AT,scr2,electricity,dem,8.98122976452806
h0056,AT,scr2,electricity,dem,9.33528058870388
h0057,AT,scr2,electricity,dem,9.49358416013246
h0058,AT,scr2,electricity,dem,9.57598113815443
h0059,AT,scr2,electricity,dem,9.58201822606652
h0060,AT,scr2,electricity,dem,9.37489185244015
h0061,AT,scr2,electricity,dem,9.24872701727531
h0062,AT,scr2,electricity,dem,9.14909240189069
h0063,AT,scr2,electricity,dem,9.14882866562696
h0064,AT,scr2,electricity,dem,9.33587536892366
h0065,AT,scr2,electricity,dem,9.67959377551707
h0066,AT,scr2,electricity,dem,9.66050036892366
h0067,AT,scr2,electricity,dem,9.1721652040885
h0068,AT,scr2,electricity,dem,8.67796053375883
h0069,AT,scr2,electricity,dem,8.16636987441817
h0070,AT,scr2,electricity,dem,8.1084358084841
h0071,AT,scr2,electricity,dem,7.66369817112146
h0072,AT,scr2,electricity,dem,7.34215146782476
