timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,NL,scr11,wind,avaConv,0.230417792389309
h0026,NL,scr11,wind,avaConv,0.236028095231466
h0027,NL,scr11,wind,avaConv,0.242243388572975
h0028,NL,scr11,wind,avaConv,0.246292472411794
h0029,NL,scr11,wind,avaConv,0.266361854715771
h0030,NL,scr11,wind,avaConv,0.282815902106242
h0031,NL,scr11,wind,avaConv,0.302328993000696
h0032,NL,scr11,wind,avaConv,0.290025490161636
h0033,NL,scr11,wind,avaConv,0.254159894906388
h0034,NL,scr11,wind,avaConv,0.271908318846176
h0035,NL,scr11,wind,avaConv,0.233868928428164
h0036,NL,scr11,wind,avaConv,0.222864158859005
h0037,NL,scr11,wind,avaConv,0.239847290555891
h0038,NL,scr11,wind,avaConv,0.274708929467137
h0039,NL,scr11,wind,avaConv,0.235385277997604
h0040,NL,scr11,wind,avaConv,0.195906898232265
h0041,NL,scr11,wind,avaConv,0.238878401217613
h0042,NL,scr11,wind,avaConv,0.282219776478023
h0043,NL,scr11,wind,avaConv,0.340969489454128
h0044,NL,scr11,wind,avaConv,0.377279996823692
h0045,NL,scr11,wind,avaConv,0.372727615233444
h0046,NL,scr11,wind,avaConv,0.367533898043938
h0047,NL,scr11,wind,avaConv,0.344380972031301
h0048,NL,scr11,wind,avaConv,0.356249027063512
