timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,CH,scr13,wind,avaConv,0.0
h0002,CH,scr13,wind,avaConv,0.0
h0003,CH,scr13,wind,avaConv,0.0
h0004,CH,scr13,wind,avaConv,0.0
h0005,CH,scr13,wind,avaConv,0.0
h0006,CH,scr13,wind,avaConv,0.0
h0007,CH,scr13,wind,avaConv,0.0
h0008,CH,scr13,wind,avaConv,0.0
h0009,CH,scr13,wind,avaConv,0.0
h0010,CH,scr13,wind,avaConv,0.0
h0011,CH,scr13,wind,avaConv,0.0
h0012,CH,scr13,wind,avaConv,0.0
h0013,CH,scr13,wind,avaConv,0.00990073252953106
h0014,CH,scr13,wind,avaConv,0.00990073252953106
h0015,CH,scr13,wind,avaConv,0.00424317108408474
h0016,CH,scr13,wind,avaConv,0.0
h0017,CH,scr13,wind,avaConv,0.0
h0018,CH,scr13,wind,avaConv,0.0
h0019,CH,scr13,wind,avaConv,0.000274083928577279
h0020,CH,scr13,wind,avaConv,0.00191858750004095
h0021,CH,scr13,wind,avaConv,0.00519586912854817
h0022,CH,scr13,wind,avaConv,0.00820602885464281
h0023,CH,scr13,wind,avaConv,0.00914040588388353
h0024,CH,scr13,wind,avaConv,0.0171467347199322
