timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,BE,scr4,solar,avaConv,0.0
h0026,BE,scr4,solar,avaConv,0.0
h0027,BE,scr4,solar,avaConv,0.0
h0028,BE,scr4,solar,avaConv,0.0
h0029,BE,scr4,solar,avaConv,0.0
h0030,BE,scr4,solar,avaConv,0.0
h0031,BE,scr4,solar,avaConv,0.0
h0032,BE,scr4,solar,avaConv,0.000164753368363854
h0033,BE,scr4,solar,avaConv,0.0190431149802679
h0034,BE,scr4,solar,avaConv,0.0778549592866613
h0035,BE,scr4,solar,avaConv,0.143809002508446
h0036,BE,scr4,solar,avaConv,0.165872518754749
h0037,BE,scr4,solar,avaConv,0.154157966553887
h0038,BE,scr4,solar,avaConv,0.110368252025078
h0039,BE,scr4,solar,avaConv,0.0485108495989646
h0040,BE,scr4,solar,avaConv,0.00527409530637927
h0041,BE,scr4,solar,avaConv,0.0
h0042,BE,scr4,solar,avaConv,0.0
h0043,BE,scr4,solar,avaConv,0.0
h0044,BE,scr4,solar,avaConv,0.0
h0045,BE,scr4,solar,avaConv,0.0
h0046,BE,scr4,solar,avaConv,0.0
h0047,BE,scr4,solar,avaConv,0.0
h0048,BE,scr4,solar,avaConv,0.0
