timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,scr7,electricity,dem,0.480405933929535
h0002,LU,scr7,electricity,dem,0.460239725138326
h0003,LU,scr7,electricity,dem,0.451488351511953
h0004,LU,scr7,electricity,dem,0.44882076909437
h0005,LU,scr7,electricity,dem,0.458287802061403
h0006,LU,scr7,electricity,dem,0.465488351511952
h0007,LU,scr7,electricity,dem,0.498518571292172
h0008,LU,scr7,electricity,dem,0.539607857006458
h0009,LU,scr7,electricity,dem,0.565618846017447
h0010,LU,scr7,electricity,dem,0.579187527336128
h0011,LU,scr7,electricity,dem,0.59104054931415
h0012,LU,scr7,electricity,dem,0.594421043819645
h0013,LU,scr7,electricity,dem,0.584397692171293
h0014,LU,scr7,electricity,dem,0.571923791072392
h0015,LU,scr7,electricity,dem,0.560245219643821
h0016,LU,scr7,electricity,dem,0.556315274588876
h0017,LU,scr7,electricity,dem,0.569978736127337
h0018,LU,scr7,electricity,dem,0.595618846017447
h0019,LU,scr7,electricity,dem,0.599261703160304
h0020,LU,scr7,electricity,dem,0.574971867995469
h0021,LU,scr7,electricity,dem,0.536826263599865
h0022,LU,scr7,electricity,dem,0.531127087775689
h0023,LU,scr7,electricity,dem,0.530827637226239
h0024,LU,scr7,electricity,dem,0.507333131731733
