timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,DE,scr4,wind,avaConv,0.889544686060706
h0050,DE,scr4,wind,avaConv,0.879248807974703
h0051,DE,scr4,wind,avaConv,0.87957774508919
h0052,DE,scr4,wind,avaConv,0.874778184425924
h0053,DE,scr4,wind,avaConv,0.871373221335664
h0054,DE,scr4,wind,avaConv,0.87175105690816
h0055,DE,scr4,wind,avaConv,0.863625308724056
h0056,DE,scr4,wind,avaConv,0.874099259336868
h0057,DE,scr4,wind,avaConv,0.887100415771003
h0058,DE,scr4,wind,avaConv,0.908009937978304
h0059,DE,scr4,wind,avaConv,0.925782245303557
h0060,DE,scr4,wind,avaConv,0.932107086756394
h0061,DE,scr4,wind,avaConv,0.942270015227458
h0062,DE,scr4,wind,avaConv,0.94067041274745
h0063,DE,scr4,wind,avaConv,0.925385559642423
h0064,DE,scr4,wind,avaConv,0.910844752131103
h0065,DE,scr4,wind,avaConv,0.911830859841701
h0066,DE,scr4,wind,avaConv,0.919883290292962
h0067,DE,scr4,wind,avaConv,0.925767511979555
h0068,DE,scr4,wind,avaConv,0.928431895153263
h0069,DE,scr4,wind,avaConv,0.922314090585753
h0070,DE,scr4,wind,avaConv,0.914448840467427
h0071,DE,scr4,wind,avaConv,0.917390354635542
h0072,DE,scr4,wind,avaConv,0.921931144700003
