timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,FR,scr10,wind,avaConv,0.458661834532209
h0026,FR,scr10,wind,avaConv,0.458994796912592
h0027,FR,scr10,wind,avaConv,0.464274118408615
h0028,FR,scr10,wind,avaConv,0.47739739728855
h0029,FR,scr10,wind,avaConv,0.479650427517067
h0030,FR,scr10,wind,avaConv,0.47847306150846
h0031,FR,scr10,wind,avaConv,0.500399538708205
h0032,FR,scr10,wind,avaConv,0.527591872696413
h0033,FR,scr10,wind,avaConv,0.548963941080558
h0034,FR,scr10,wind,avaConv,0.633280061160184
h0035,FR,scr10,wind,avaConv,0.695907386029124
h0036,FR,scr10,wind,avaConv,0.783172601461829
h0037,FR,scr10,wind,avaConv,0.836700503171569
h0038,FR,scr10,wind,avaConv,0.860538678317236
h0039,FR,scr10,wind,avaConv,0.824008594134382
h0040,FR,scr10,wind,avaConv,0.598447173216129
h0041,FR,scr10,wind,avaConv,0.430705040219418
h0042,FR,scr10,wind,avaConv,0.424829756777547
h0043,FR,scr10,wind,avaConv,0.410869107408982
h0044,FR,scr10,wind,avaConv,0.358309771478571
h0045,FR,scr10,wind,avaConv,0.299678685575309
h0046,FR,scr10,wind,avaConv,0.243796779161853
h0047,FR,scr10,wind,avaConv,0.210340400231298
h0048,FR,scr10,wind,avaConv,0.189602140161668
