timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,LU,scr1,electricity,dem,0.471918002599535
h0050,LU,scr1,electricity,dem,0.451751793808326
h0051,LU,scr1,electricity,dem,0.443000420181953
h0052,LU,scr1,electricity,dem,0.44033283776437
h0053,LU,scr1,electricity,dem,0.449799870731403
h0054,LU,scr1,electricity,dem,0.457000420181952
h0055,LU,scr1,electricity,dem,0.490030639962172
h0056,LU,scr1,electricity,dem,0.531119925676458
h0057,LU,scr1,electricity,dem,0.557130914687447
h0058,LU,scr1,electricity,dem,0.570699596006128
h0059,LU,scr1,electricity,dem,0.58255261798415
h0060,LU,scr1,electricity,dem,0.585933112489645
h0061,LU,scr1,electricity,dem,0.575909760841293
h0062,LU,scr1,electricity,dem,0.563435859742392
h0063,LU,scr1,electricity,dem,0.551757288313821
h0064,LU,scr1,electricity,dem,0.547827343258876
h0065,LU,scr1,electricity,dem,0.561490804797337
h0066,LU,scr1,electricity,dem,0.587130914687447
h0067,LU,scr1,electricity,dem,0.590773771830304
h0068,LU,scr1,electricity,dem,0.566483936665469
h0069,LU,scr1,electricity,dem,0.528338332269865
h0070,LU,scr1,electricity,dem,0.522639156445689
h0071,LU,scr1,electricity,dem,0.522339705896239
h0072,LU,scr1,electricity,dem,0.498845200401733
