timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,scr14,electricity,dem,9.85021338693736
h0002,BE,scr14,electricity,dem,9.48725184847583
h0003,BE,scr14,electricity,dem,9.2751543210033
h0004,BE,scr14,electricity,dem,9.25737547484945
h0005,BE,scr14,electricity,dem,9.56759800232198
h0006,BE,scr14,electricity,dem,10.3863823429813
h0007,BE,scr14,electricity,dem,11.0653164089154
h0008,BE,scr14,electricity,dem,11.4618466286956
h0009,BE,scr14,electricity,dem,11.7132628374868
h0010,BE,scr14,electricity,dem,11.8328177825418
h0011,BE,scr14,electricity,dem,11.946304046278
h0012,BE,scr14,electricity,dem,11.7786282221022
h0013,BE,scr14,electricity,dem,11.6859359144099
h0014,BE,scr14,electricity,dem,11.5297545957286
h0015,BE,scr14,electricity,dem,11.4826144858385
h0016,BE,scr14,electricity,dem,11.5357779473769
h0017,BE,scr14,electricity,dem,12.005733991333
h0018,BE,scr14,electricity,dem,12.2332587166077
h0019,BE,scr14,electricity,dem,11.8677958045198
h0020,BE,scr14,electricity,dem,11.3448287715527
h0021,BE,scr14,electricity,dem,10.8169675078165
h0022,BE,scr14,electricity,dem,10.9288026726516
h0023,BE,scr14,electricity,dem,10.8912504748495
h0024,BE,scr14,electricity,dem,10.3142023979264
