timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,NL,scr7,electricity,dem,9.49847423979011
h0026,NL,scr7,electricity,dem,9.17601819583407
h0027,NL,scr7,electricity,dem,9.04940418484506
h0028,NL,scr7,electricity,dem,9.09153055847143
h0029,NL,scr7,electricity,dem,9.49072286616374
h0030,NL,scr7,electricity,dem,10.6627228661637
h0031,NL,scr7,electricity,dem,12.468606107922
h0032,NL,scr7,electricity,dem,13.7324385255044
h0033,NL,scr7,electricity,dem,14.3281885255044
h0034,NL,scr7,electricity,dem,14.5131377013286
h0035,NL,scr7,electricity,dem,14.519514074955
h0036,NL,scr7,electricity,dem,14.3613547342956
h0037,NL,scr7,electricity,dem,14.3191088551747
h0038,NL,scr7,electricity,dem,14.2327833057242
h0039,NL,scr7,electricity,dem,14.2257393496802
h0040,NL,scr7,electricity,dem,14.5528478661637
h0041,NL,scr7,electricity,dem,15.3246184705593
h0042,NL,scr7,electricity,dem,15.0512050090209
h0043,NL,scr7,electricity,dem,14.5293959430868
h0044,NL,scr7,electricity,dem,13.7534247892407
h0045,NL,scr7,electricity,dem,12.8121212178121
h0046,NL,scr7,electricity,dem,11.7972599540758
h0047,NL,scr7,electricity,dem,10.8730717672626
h0048,NL,scr7,electricity,dem,10.0608300090209
