timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,LU,scr8,electricity,dem,0.521816044183535
h0050,LU,scr8,electricity,dem,0.501649835392326
h0051,LU,scr8,electricity,dem,0.492898461765953
h0052,LU,scr8,electricity,dem,0.49023087934837
h0053,LU,scr8,electricity,dem,0.499697912315403
h0054,LU,scr8,electricity,dem,0.506898461765952
h0055,LU,scr8,electricity,dem,0.539928681546172
h0056,LU,scr8,electricity,dem,0.581017967260458
h0057,LU,scr8,electricity,dem,0.607028956271447
h0058,LU,scr8,electricity,dem,0.620597637590128
h0059,LU,scr8,electricity,dem,0.63245065956815
h0060,LU,scr8,electricity,dem,0.635831154073645
h0061,LU,scr8,electricity,dem,0.625807802425293
h0062,LU,scr8,electricity,dem,0.613333901326392
h0063,LU,scr8,electricity,dem,0.601655329897821
h0064,LU,scr8,electricity,dem,0.597725384842876
h0065,LU,scr8,electricity,dem,0.611388846381337
h0066,LU,scr8,electricity,dem,0.637028956271447
h0067,LU,scr8,electricity,dem,0.640671813414304
h0068,LU,scr8,electricity,dem,0.616381978249469
h0069,LU,scr8,electricity,dem,0.578236373853865
h0070,LU,scr8,electricity,dem,0.572537198029689
h0071,LU,scr8,electricity,dem,0.572237747480239
h0072,LU,scr8,electricity,dem,0.548743241985733
