timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,DE,scr4,electricity,dem,50.2630501881051
h0050,DE,scr4,electricity,dem,49.312274089204
h0051,DE,scr4,electricity,dem,49.3573111771161
h0052,DE,scr4,electricity,dem,50.1995845287645
h0053,DE,scr4,electricity,dem,52.1460364518414
h0054,DE,scr4,electricity,dem,57.1330941441491
h0055,DE,scr4,electricity,dem,62.3275941441491
h0056,DE,scr4,electricity,dem,65.0697672210722
h0057,DE,scr4,electricity,dem,66.4427672210721
h0058,DE,scr4,electricity,dem,67.7369265617315
h0059,DE,scr4,electricity,dem,68.7287356276656
h0060,DE,scr4,electricity,dem,68.2443304078853
h0061,DE,scr4,electricity,dem,67.0634870012919
h0062,DE,scr4,electricity,dem,65.8414609023908
h0063,DE,scr4,electricity,dem,65.2341367265667
h0064,DE,scr4,electricity,dem,65.6887974408524
h0065,DE,scr4,electricity,dem,68.1291243639293
h0066,DE,scr4,electricity,dem,68.9257012870062
h0067,DE,scr4,electricity,dem,67.4933606276656
h0068,DE,scr4,electricity,dem,63.8832397485447
h0069,DE,scr4,electricity,dem,60.9429375507425
h0070,DE,scr4,electricity,dem,59.1217905727205
h0071,DE,scr4,electricity,dem,55.3634032100831
h0072,DE,scr4,electricity,dem,52.2427452430502
