timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,LU,scr2,electricity,dem,0.496117862791535
h0050,LU,scr2,electricity,dem,0.475951654000326
h0051,LU,scr2,electricity,dem,0.467200280373953
h0052,LU,scr2,electricity,dem,0.46453269795637
h0053,LU,scr2,electricity,dem,0.473999730923403
h0054,LU,scr2,electricity,dem,0.481200280373952
h0055,LU,scr2,electricity,dem,0.514230500154172
h0056,LU,scr2,electricity,dem,0.555319785868458
h0057,LU,scr2,electricity,dem,0.581330774879447
h0058,LU,scr2,electricity,dem,0.594899456198128
h0059,LU,scr2,electricity,dem,0.60675247817615
h0060,LU,scr2,electricity,dem,0.610132972681645
h0061,LU,scr2,electricity,dem,0.600109621033293
h0062,LU,scr2,electricity,dem,0.587635719934392
h0063,LU,scr2,electricity,dem,0.575957148505821
h0064,LU,scr2,electricity,dem,0.572027203450876
h0065,LU,scr2,electricity,dem,0.585690664989337
h0066,LU,scr2,electricity,dem,0.611330774879447
h0067,LU,scr2,electricity,dem,0.614973632022304
h0068,LU,scr2,electricity,dem,0.590683796857469
h0069,LU,scr2,electricity,dem,0.552538192461865
h0070,LU,scr2,electricity,dem,0.546839016637689
h0071,LU,scr2,electricity,dem,0.546539566088239
h0072,LU,scr2,electricity,dem,0.523045060593733
