timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,CH,scr13,solar,avaConv,0.0
h0050,CH,scr13,solar,avaConv,0.0
h0051,CH,scr13,solar,avaConv,0.0
h0052,CH,scr13,solar,avaConv,0.0
h0053,CH,scr13,solar,avaConv,0.0
h0054,CH,scr13,solar,avaConv,0.0
h0055,CH,scr13,solar,avaConv,0.0
h0056,CH,scr13,solar,avaConv,0.0165341357740787
h0057,CH,scr13,solar,avaConv,0.0975169957213591
h0058,CH,scr13,solar,avaConv,0.154538081768807
h0059,CH,scr13,solar,avaConv,0.165442579664819
h0060,CH,scr13,solar,avaConv,0.14065799579507
h0061,CH,scr13,solar,avaConv,0.104857971918731
h0062,CH,scr13,solar,avaConv,0.0572706917222195
h0063,CH,scr13,solar,avaConv,0.0264530909847194
h0064,CH,scr13,solar,avaConv,0.00446875763137592
h0065,CH,scr13,solar,avaConv,0.0
h0066,CH,scr13,solar,avaConv,0.0
h0067,CH,scr13,solar,avaConv,0.0
h0068,CH,scr13,solar,avaConv,0.0
h0069,CH,scr13,solar,avaConv,0.0
h0070,CH,scr13,solar,avaConv,0.0
h0071,CH,scr13,solar,avaConv,0.0
h0072,CH,scr13,solar,avaConv,0.0
