timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,NL,scr10,solar,avaConv,0.0
h0002,NL,scr10,solar,avaConv,0.0
h0003,NL,scr10,solar,avaConv,0.0
h0004,NL,scr10,solar,avaConv,0.0
h0005,NL,scr10,solar,avaConv,0.0
h0006,NL,scr10,solar,avaConv,0.0
h0007,NL,scr10,solar,avaConv,0.0
h0008,NL,scr10,solar,avaConv,0.000116854007410947
h0009,NL,scr10,solar,avaConv,0.0238081058686243
h0010,NL,scr10,solar,avaConv,0.0601336363028489
h0011,NL,scr10,solar,avaConv,0.0765459425756189
h0012,NL,scr10,solar,avaConv,0.062918011973384
h0013,NL,scr10,solar,avaConv,0.0453167621224631
h0014,NL,scr10,solar,avaConv,0.0232636706814529
h0015,NL,scr10,solar,avaConv,0.00701574253726683
h0016,NL,scr10,solar,avaConv,0.000260949203877493
h0017,NL,scr10,solar,avaConv,0.0
h0018,NL,scr10,solar,avaConv,0.0
h0019,NL,scr10,solar,avaConv,0.0
h0020,NL,scr10,solar,avaConv,0.0
h0021,NL,scr10,solar,avaConv,0.0
h0022,NL,scr10,solar,avaConv,0.0
h0023,NL,scr10,solar,avaConv,0.0
h0024,NL,scr10,solar,avaConv,0.0
