timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,FR,scr15,wind,avaConv,0.343702383077336
h0074,FR,scr15,wind,avaConv,0.266235663703171
h0075,FR,scr15,wind,avaConv,0.208072925129805
h0076,FR,scr15,wind,avaConv,0.16192499912171
h0077,FR,scr15,wind,avaConv,0.133254711858075
h0078,FR,scr15,wind,avaConv,0.0965242835363753
h0079,FR,scr15,wind,avaConv,0.0812055033887172
h0080,FR,scr15,wind,avaConv,0.0716105166834999
h0081,FR,scr15,wind,avaConv,0.0635584239414284
h0082,FR,scr15,wind,avaConv,0.0673333273486614
h0083,FR,scr15,wind,avaConv,0.0754692874895084
h0084,FR,scr15,wind,avaConv,0.0898192323043475
h0085,FR,scr15,wind,avaConv,0.0980041688485355
h0086,FR,scr15,wind,avaConv,0.0971526646586259
h0087,FR,scr15,wind,avaConv,0.0887287100140879
h0088,FR,scr15,wind,avaConv,0.0619042667698844
h0089,FR,scr15,wind,avaConv,0.0481470320271447
h0090,FR,scr15,wind,avaConv,0.0482241986061317
h0091,FR,scr15,wind,avaConv,0.052140987829091
h0092,FR,scr15,wind,avaConv,0.0549091674827306
h0093,FR,scr15,wind,avaConv,0.0612951083300667
h0094,FR,scr15,wind,avaConv,0.0688183098420177
h0095,FR,scr15,wind,avaConv,0.0755344207683877
h0096,FR,scr15,wind,avaConv,0.0874671134810983
