timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,NL,scr12,solar,avaConv,0.0
h0050,NL,scr12,solar,avaConv,0.0
h0051,NL,scr12,solar,avaConv,0.0
h0052,NL,scr12,solar,avaConv,0.0
h0053,NL,scr12,solar,avaConv,0.0
h0054,NL,scr12,solar,avaConv,0.0
h0055,NL,scr12,solar,avaConv,0.0
h0056,NL,scr12,solar,avaConv,0.000177192144023146
h0057,NL,scr12,solar,avaConv,0.037470593400575
h0058,NL,scr12,solar,avaConv,0.118706461441282
h0059,NL,scr12,solar,avaConv,0.189603110163676
h0060,NL,scr12,solar,avaConv,0.221869618267648
h0061,NL,scr12,solar,avaConv,0.20496150645987
h0062,NL,scr12,solar,avaConv,0.149629409927921
h0063,NL,scr12,solar,avaConv,0.0680015417958324
h0064,NL,scr12,solar,avaConv,0.00456259208940097
h0065,NL,scr12,solar,avaConv,0.0
h0066,NL,scr12,solar,avaConv,0.0
h0067,NL,scr12,solar,avaConv,0.0
h0068,NL,scr12,solar,avaConv,0.0
h0069,NL,scr12,solar,avaConv,0.0
h0070,NL,scr12,solar,avaConv,0.0
h0071,NL,scr12,solar,avaConv,0.0
h0072,NL,scr12,solar,avaConv,0.0
