timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,AT,scr17,electricity,dem,7.20028947350729
h0002,AT,scr17,electricity,dem,7.05602985812267
h0003,AT,scr17,electricity,dem,6.90509716581498
h0004,AT,scr17,electricity,dem,6.99658617680399
h0005,AT,scr17,electricity,dem,7.49472216581498
h0006,AT,scr17,electricity,dem,8.2425545833974
h0007,AT,scr17,electricity,dem,9.09602024273806
h0008,AT,scr17,electricity,dem,9.45007106691388
h0009,AT,scr17,electricity,dem,9.60837463834246
h0010,AT,scr17,electricity,dem,9.69077161636443
h0011,AT,scr17,electricity,dem,9.69680870427652
h0012,AT,scr17,electricity,dem,9.48968233065015
h0013,AT,scr17,electricity,dem,9.36351749548531
h0014,AT,scr17,electricity,dem,9.2638828801007
h0015,AT,scr17,electricity,dem,9.26361914383696
h0016,AT,scr17,electricity,dem,9.45066584713366
h0017,AT,scr17,electricity,dem,9.79438425372707
h0018,AT,scr17,electricity,dem,9.77529084713366
h0019,AT,scr17,electricity,dem,9.2869556822985
h0020,AT,scr17,electricity,dem,8.79275101196883
h0021,AT,scr17,electricity,dem,8.28116035262817
h0022,AT,scr17,electricity,dem,8.2232262866941
h0023,AT,scr17,electricity,dem,7.77848864933146
h0024,AT,scr17,electricity,dem,7.45694194603476
