timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,CH,scr1,wind,avaConv,0.0816441679044591
h0074,CH,scr1,wind,avaConv,0.0813173191492023
h0075,CH,scr1,wind,avaConv,0.0818654870063569
h0076,CH,scr1,wind,avaConv,0.0826129886297495
h0077,CH,scr1,wind,avaConv,0.0781472991832854
h0078,CH,scr1,wind,avaConv,0.0800409699625466
h0079,CH,scr1,wind,avaConv,0.0806547274167255
h0080,CH,scr1,wind,avaConv,0.0819540611171939
h0081,CH,scr1,wind,avaConv,0.0957749800581573
h0082,CH,scr1,wind,avaConv,0.0789724823491734
h0083,CH,scr1,wind,avaConv,0.0880035281301844
h0084,CH,scr1,wind,avaConv,0.0602723165352946
h0085,CH,scr1,wind,avaConv,0.055450531212471
h0086,CH,scr1,wind,avaConv,0.0602723165352946
h0087,CH,scr1,wind,avaConv,0.0727125226681794
h0088,CH,scr1,wind,avaConv,0.0796728155777387
h0089,CH,scr1,wind,avaConv,0.109357824553678
h0090,CH,scr1,wind,avaConv,0.151440701155937
h0091,CH,scr1,wind,avaConv,0.174012952141265
h0092,CH,scr1,wind,avaConv,0.389232598725648
h0093,CH,scr1,wind,avaConv,0.292314713736894
h0094,CH,scr1,wind,avaConv,0.386641259764554
h0095,CH,scr1,wind,avaConv,0.367913012589743
h0096,CH,scr1,wind,avaConv,0.253433968964784
