timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,BE,scr12,wind,avaConv,0.469047475360789
h0050,BE,scr12,wind,avaConv,0.390765439841295
h0051,BE,scr12,wind,avaConv,0.307315711546434
h0052,BE,scr12,wind,avaConv,0.23614154308479
h0053,BE,scr12,wind,avaConv,0.188892709873766
h0054,BE,scr12,wind,avaConv,0.155439701529695
h0055,BE,scr12,wind,avaConv,0.122201747771648
h0056,BE,scr12,wind,avaConv,0.0795229965566908
h0057,BE,scr12,wind,avaConv,0.0543383370836586
h0058,BE,scr12,wind,avaConv,0.0387390564517004
h0059,BE,scr12,wind,avaConv,0.0269810521546038
h0060,BE,scr12,wind,avaConv,0.0254449135082863
h0061,BE,scr12,wind,avaConv,0.0223793884331273
h0062,BE,scr12,wind,avaConv,0.0178825974053728
h0063,BE,scr12,wind,avaConv,0.0171103336763752
h0064,BE,scr12,wind,avaConv,0.0235567084511866
h0065,BE,scr12,wind,avaConv,0.0395882610526091
h0066,BE,scr12,wind,avaConv,0.0631296029291535
h0067,BE,scr12,wind,avaConv,0.105093485063404
h0068,BE,scr12,wind,avaConv,0.158719970563782
h0069,BE,scr12,wind,avaConv,0.209704441379086
h0070,BE,scr12,wind,avaConv,0.258215486848535
h0071,BE,scr12,wind,avaConv,0.299288412202468
h0072,BE,scr12,wind,avaConv,0.319438959294043
