timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,BE,scr13,solar,avaConv,0.0
h0002,BE,scr13,solar,avaConv,0.0
h0003,BE,scr13,solar,avaConv,0.0
h0004,BE,scr13,solar,avaConv,0.0
h0005,BE,scr13,solar,avaConv,0.0
h0006,BE,scr13,solar,avaConv,0.0
h0007,BE,scr13,solar,avaConv,0.0
h0008,BE,scr13,solar,avaConv,0.000607852610712743
h0009,BE,scr13,solar,avaConv,0.0448439203085838
h0010,BE,scr13,solar,avaConv,0.134507712312295
h0011,BE,scr13,solar,avaConv,0.205441444326859
h0012,BE,scr13,solar,avaConv,0.237139121514286
h0013,BE,scr13,solar,avaConv,0.220367870020334
h0014,BE,scr13,solar,avaConv,0.159676588622599
h0015,BE,scr13,solar,avaConv,0.0712403419065512
h0016,BE,scr13,solar,avaConv,0.00698914102746985
h0017,BE,scr13,solar,avaConv,0.0
h0018,BE,scr13,solar,avaConv,0.0
h0019,BE,scr13,solar,avaConv,0.0
h0020,BE,scr13,solar,avaConv,0.0
h0021,BE,scr13,solar,avaConv,0.0
h0022,BE,scr13,solar,avaConv,0.0
h0023,BE,scr13,solar,avaConv,0.0
h0024,BE,scr13,solar,avaConv,0.0
