timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,CH,scr9,solar,avaConv,0.0
h0074,CH,scr9,solar,avaConv,0.0
h0075,CH,scr9,solar,avaConv,0.0
h0076,CH,scr9,solar,avaConv,0.0
h0077,CH,scr9,solar,avaConv,0.0
h0078,CH,scr9,solar,avaConv,0.0
h0079,CH,scr9,solar,avaConv,0.0
h0080,CH,scr9,solar,avaConv,0.0184929760558851
h0081,CH,scr9,solar,avaConv,0.11796815679813
h0082,CH,scr9,solar,avaConv,0.225777798737567
h0083,CH,scr9,solar,avaConv,0.300810794001094
h0084,CH,scr9,solar,avaConv,0.330956082326551
h0085,CH,scr9,solar,avaConv,0.299186386135573
h0086,CH,scr9,solar,avaConv,0.215128842893992
h0087,CH,scr9,solar,avaConv,0.104540669572404
h0088,CH,scr9,solar,avaConv,0.0134597885753186
h0089,CH,scr9,solar,avaConv,0.0
h0090,CH,scr9,solar,avaConv,0.0
h0091,CH,scr9,solar,avaConv,0.0
h0092,CH,scr9,solar,avaConv,0.0
h0093,CH,scr9,solar,avaConv,0.0
h0094,CH,scr9,solar,avaConv,0.0
h0095,CH,scr9,solar,avaConv,0.0
h0096,CH,scr9,solar,avaConv,0.0
