timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,CH,scr10,electricity,dem,7.44627872896473
h0074,CH,scr10,electricity,dem,7.49122927841528
h0075,CH,scr10,electricity,dem,7.51526224544824
h0076,CH,scr10,electricity,dem,7.54917433336033
h0077,CH,scr10,electricity,dem,7.44969631138231
h0078,CH,scr10,electricity,dem,7.54629521248121
h0079,CH,scr10,electricity,dem,7.71345455314055
h0080,CH,scr10,electricity,dem,8.12142158610758
h0081,CH,scr10,electricity,dem,8.43923477292077
h0082,CH,scr10,electricity,dem,8.53392158610759
h0083,CH,scr10,electricity,dem,8.59437213555814
h0084,CH,scr10,electricity,dem,8.54365235533835
h0085,CH,scr10,electricity,dem,8.41654795973396
h0086,CH,scr10,electricity,dem,8.42187213555813
h0087,CH,scr10,electricity,dem,8.31824026742627
h0088,CH,scr10,electricity,dem,8.26071828940429
h0089,CH,scr10,electricity,dem,8.32764136632736
h0090,CH,scr10,electricity,dem,8.51324026742626
h0091,CH,scr10,electricity,dem,8.62705345423945
h0092,CH,scr10,electricity,dem,8.3801138937999
h0093,CH,scr10,electricity,dem,7.98923477292077
h0094,CH,scr10,electricity,dem,7.72982817951418
h0095,CH,scr10,electricity,dem,7.66976224544824
h0096,CH,scr10,electricity,dem,7.51185015753616
