timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,LU,scr4,electricity,dem,0.504392157111535
h0026,LU,scr4,electricity,dem,0.484225948320326
h0027,LU,scr4,electricity,dem,0.475474574693953
h0028,LU,scr4,electricity,dem,0.47280699227637
h0029,LU,scr4,electricity,dem,0.482274025243403
h0030,LU,scr4,electricity,dem,0.489474574693952
h0031,LU,scr4,electricity,dem,0.522504794474172
h0032,LU,scr4,electricity,dem,0.563594080188458
h0033,LU,scr4,electricity,dem,0.589605069199447
h0034,LU,scr4,electricity,dem,0.603173750518128
h0035,LU,scr4,electricity,dem,0.61502677249615
h0036,LU,scr4,electricity,dem,0.618407267001645
h0037,LU,scr4,electricity,dem,0.608383915353293
h0038,LU,scr4,electricity,dem,0.595910014254392
h0039,LU,scr4,electricity,dem,0.584231442825821
h0040,LU,scr4,electricity,dem,0.580301497770876
h0041,LU,scr4,electricity,dem,0.593964959309337
h0042,LU,scr4,electricity,dem,0.619605069199447
h0043,LU,scr4,electricity,dem,0.623247926342304
h0044,LU,scr4,electricity,dem,0.598958091177469
h0045,LU,scr4,electricity,dem,0.560812486781865
h0046,LU,scr4,electricity,dem,0.555113310957689
h0047,LU,scr4,electricity,dem,0.554813860408238
h0048,LU,scr4,electricity,dem,0.531319354913733
