timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,BE,scr15,solar,avaConv,0.0
h0002,BE,scr15,solar,avaConv,0.0
h0003,BE,scr15,solar,avaConv,0.0
h0004,BE,scr15,solar,avaConv,0.0
h0005,BE,scr15,solar,avaConv,0.0
h0006,BE,scr15,solar,avaConv,0.0
h0007,BE,scr15,solar,avaConv,0.0
h0008,BE,scr15,solar,avaConv,6.36006997215567e-5
h0009,BE,scr15,solar,avaConv,0.00934922555104058
h0010,BE,scr15,solar,avaConv,0.0225828503527028
h0011,BE,scr15,solar,avaConv,0.0331957987710663
h0012,BE,scr15,solar,avaConv,0.0367625842516265
h0013,BE,scr15,solar,avaConv,0.0354620432078801
h0014,BE,scr15,solar,avaConv,0.0279001690882625
h0015,BE,scr15,solar,avaConv,0.0146954047669655
h0016,BE,scr15,solar,avaConv,0.00153471479959895
h0017,BE,scr15,solar,avaConv,0.0
h0018,BE,scr15,solar,avaConv,0.0
h0019,BE,scr15,solar,avaConv,0.0
h0020,BE,scr15,solar,avaConv,0.0
h0021,BE,scr15,solar,avaConv,0.0
h0022,BE,scr15,solar,avaConv,0.0
h0023,BE,scr15,solar,avaConv,0.0
h0024,BE,scr15,solar,avaConv,0.0
