timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,CH,scr13,solar,avaConv,0.0
h0026,CH,scr13,solar,avaConv,0.0
h0027,CH,scr13,solar,avaConv,0.0
h0028,CH,scr13,solar,avaConv,0.0
h0029,CH,scr13,solar,avaConv,0.0
h0030,CH,scr13,solar,avaConv,0.0
h0031,CH,scr13,solar,avaConv,0.0
h0032,CH,scr13,solar,avaConv,0.0120609930667689
h0033,CH,scr13,solar,avaConv,0.0921130969103825
h0034,CH,scr13,solar,avaConv,0.185430208985448
h0035,CH,scr13,solar,avaConv,0.250202596456737
h0036,CH,scr13,solar,avaConv,0.272101019129779
h0037,CH,scr13,solar,avaConv,0.252110034946271
h0038,CH,scr13,solar,avaConv,0.191800279671335
h0039,CH,scr13,solar,avaConv,0.10392569795151
h0040,CH,scr13,solar,avaConv,0.0144693779367092
h0041,CH,scr13,solar,avaConv,0.0
h0042,CH,scr13,solar,avaConv,0.0
h0043,CH,scr13,solar,avaConv,0.0
h0044,CH,scr13,solar,avaConv,0.0
h0045,CH,scr13,solar,avaConv,0.0
h0046,CH,scr13,solar,avaConv,0.0
h0047,CH,scr13,solar,avaConv,0.0
h0048,CH,scr13,solar,avaConv,0.0
