timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,NL,scr16,solar,avaConv,0.0
h0074,NL,scr16,solar,avaConv,0.0
h0075,NL,scr16,solar,avaConv,0.0
h0076,NL,scr16,solar,avaConv,0.0
h0077,NL,scr16,solar,avaConv,0.0
h0078,NL,scr16,solar,avaConv,0.0
h0079,NL,scr16,solar,avaConv,0.0
h0080,NL,scr16,solar,avaConv,0.000118569016580992
h0081,NL,scr16,solar,avaConv,0.0250706719812356
h0082,NL,scr16,solar,avaConv,0.0842149316293243
h0083,NL,scr16,solar,avaConv,0.130480943194731
h0084,NL,scr16,solar,avaConv,0.142910060350232
h0085,NL,scr16,solar,avaConv,0.128099896074408
h0086,NL,scr16,solar,avaConv,0.088346949118643
h0087,NL,scr16,solar,avaConv,0.0377023463403976
h0088,NL,scr16,solar,avaConv,0.00235850906252554
h0089,NL,scr16,solar,avaConv,0.0
h0090,NL,scr16,solar,avaConv,0.0
h0091,NL,scr16,solar,avaConv,0.0
h0092,NL,scr16,solar,avaConv,0.0
h0093,NL,scr16,solar,avaConv,0.0
h0094,NL,scr16,solar,avaConv,0.0
h0095,NL,scr16,solar,avaConv,0.0
h0096,NL,scr16,solar,avaConv,0.0
