timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,AT,scr8,electricity,dem,7.30286159352729
h0002,AT,scr8,electricity,dem,7.15860197814267
h0003,AT,scr8,electricity,dem,7.00766928583498
h0004,AT,scr8,electricity,dem,7.09915829682399
h0005,AT,scr8,electricity,dem,7.59729428583498
h0006,AT,scr8,electricity,dem,8.3451267034174
h0007,AT,scr8,electricity,dem,9.19859236275806
h0008,AT,scr8,electricity,dem,9.55264318693388
h0009,AT,scr8,electricity,dem,9.71094675836246
h0010,AT,scr8,electricity,dem,9.79334373638443
h0011,AT,scr8,electricity,dem,9.79938082429652
h0012,AT,scr8,electricity,dem,9.59225445067015
h0013,AT,scr8,electricity,dem,9.46608961550531
h0014,AT,scr8,electricity,dem,9.36645500012069
h0015,AT,scr8,electricity,dem,9.36619126385696
h0016,AT,scr8,electricity,dem,9.55323796715366
h0017,AT,scr8,electricity,dem,9.89695637374707
h0018,AT,scr8,electricity,dem,9.87786296715366
h0019,AT,scr8,electricity,dem,9.3895278023185
h0020,AT,scr8,electricity,dem,8.89532313198883
h0021,AT,scr8,electricity,dem,8.38373247264817
h0022,AT,scr8,electricity,dem,8.3257984067141
h0023,AT,scr8,electricity,dem,7.88106076935146
h0024,AT,scr8,electricity,dem,7.55951406605476
