timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,AT,scr3,wind,avaConv,0.468116656047232
h0026,AT,scr3,wind,avaConv,0.284591808115915
h0027,AT,scr3,wind,avaConv,0.157580133577413
h0028,AT,scr3,wind,avaConv,0.0952459740425785
h0029,AT,scr3,wind,avaConv,0.0486379951972557
h0030,AT,scr3,wind,avaConv,0.0244752102694665
h0031,AT,scr3,wind,avaConv,0.0274690102724714
h0032,AT,scr3,wind,avaConv,0.0309066410319378
h0033,AT,scr3,wind,avaConv,0.00700104716314321
h0034,AT,scr3,wind,avaConv,0.00858308639564146
h0035,AT,scr3,wind,avaConv,0.028621702974452
h0036,AT,scr3,wind,avaConv,0.0203867464665673
h0037,AT,scr3,wind,avaConv,0.0137220529975222
h0038,AT,scr3,wind,avaConv,0.0192872509579178
h0039,AT,scr3,wind,avaConv,0.0335372898990779
h0040,AT,scr3,wind,avaConv,0.0952181264962922
h0041,AT,scr3,wind,avaConv,0.201895470567873
h0042,AT,scr3,wind,avaConv,0.447772289981884
h0043,AT,scr3,wind,avaConv,0.663033395359841
h0044,AT,scr3,wind,avaConv,0.818152330347805
h0045,AT,scr3,wind,avaConv,0.902075569338722
h0046,AT,scr3,wind,avaConv,0.868408788660695
h0047,AT,scr3,wind,avaConv,0.775234687840218
h0048,AT,scr3,wind,avaConv,0.809296208621167
