timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,BE,scr12,electricity,dem,10.4587682730374
h0050,BE,scr12,electricity,dem,10.0958067345758
h0051,BE,scr12,electricity,dem,9.8837092071033
h0052,BE,scr12,electricity,dem,9.86593036094945
h0053,BE,scr12,electricity,dem,10.176152888422
h0054,BE,scr12,electricity,dem,10.9949372290813
h0055,BE,scr12,electricity,dem,11.6738712950154
h0056,BE,scr12,electricity,dem,12.0704015147956
h0057,BE,scr12,electricity,dem,12.3218177235868
h0058,BE,scr12,electricity,dem,12.4413726686418
h0059,BE,scr12,electricity,dem,12.554858932378
h0060,BE,scr12,electricity,dem,12.3871831082022
h0061,BE,scr12,electricity,dem,12.2944908005099
h0062,BE,scr12,electricity,dem,12.1383094818286
h0063,BE,scr12,electricity,dem,12.0911693719385
h0064,BE,scr12,electricity,dem,12.1443328334769
h0065,BE,scr12,electricity,dem,12.614288877433
h0066,BE,scr12,electricity,dem,12.8418136027077
h0067,BE,scr12,electricity,dem,12.4763506906198
h0068,BE,scr12,electricity,dem,11.9533836576527
h0069,BE,scr12,electricity,dem,11.4255223939165
h0070,BE,scr12,electricity,dem,11.5373575587516
h0071,BE,scr12,electricity,dem,11.4998053609495
h0072,BE,scr12,electricity,dem,10.9227572840264
