timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,NL,scr9,electricity,dem,10.8090296733901
h0026,NL,scr9,electricity,dem,10.4865736294341
h0027,NL,scr9,electricity,dem,10.3599596184451
h0028,NL,scr9,electricity,dem,10.4020859920714
h0029,NL,scr9,electricity,dem,10.8012782997637
h0030,NL,scr9,electricity,dem,11.9732782997637
h0031,NL,scr9,electricity,dem,13.779161541522
h0032,NL,scr9,electricity,dem,15.0429939591044
h0033,NL,scr9,electricity,dem,15.6387439591044
h0034,NL,scr9,electricity,dem,15.8236931349286
h0035,NL,scr9,electricity,dem,15.8300695085549
h0036,NL,scr9,electricity,dem,15.6719101678956
h0037,NL,scr9,electricity,dem,15.6296642887747
h0038,NL,scr9,electricity,dem,15.5433387393242
h0039,NL,scr9,electricity,dem,15.5362947832802
h0040,NL,scr9,electricity,dem,15.8634032997637
h0041,NL,scr9,electricity,dem,16.6351739041593
h0042,NL,scr9,electricity,dem,16.3617604426209
h0043,NL,scr9,electricity,dem,15.8399513766868
h0044,NL,scr9,electricity,dem,15.0639802228407
h0045,NL,scr9,electricity,dem,14.1226766514121
h0046,NL,scr9,electricity,dem,13.1078153876758
h0047,NL,scr9,electricity,dem,12.1836272008626
h0048,NL,scr9,electricity,dem,11.3713854426209
