timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,AT,scr4,wind,avaConv,0.0652701793731378
h0026,AT,scr4,wind,avaConv,0.0845810541952031
h0027,AT,scr4,wind,avaConv,0.0920346911203002
h0028,AT,scr4,wind,avaConv,0.105675011320391
h0029,AT,scr4,wind,avaConv,0.112085440180779
h0030,AT,scr4,wind,avaConv,0.110092021002155
h0031,AT,scr4,wind,avaConv,0.114291062956008
h0032,AT,scr4,wind,avaConv,0.127199513486322
h0033,AT,scr4,wind,avaConv,0.200624686024796
h0034,AT,scr4,wind,avaConv,0.212036021728994
h0035,AT,scr4,wind,avaConv,0.244734909191293
h0036,AT,scr4,wind,avaConv,0.24584157890916
h0037,AT,scr4,wind,avaConv,0.204595636994568
h0038,AT,scr4,wind,avaConv,0.124178921365367
h0039,AT,scr4,wind,avaConv,0.0505827669898704
h0040,AT,scr4,wind,avaConv,0.0368343673211003
h0041,AT,scr4,wind,avaConv,0.0669944938088731
h0042,AT,scr4,wind,avaConv,0.0991165475125508
h0043,AT,scr4,wind,avaConv,0.10978020152224
h0044,AT,scr4,wind,avaConv,0.107618140018194
h0045,AT,scr4,wind,avaConv,0.0995976813752403
h0046,AT,scr4,wind,avaConv,0.0916522359437711
h0047,AT,scr4,wind,avaConv,0.107225321083496
h0048,AT,scr4,wind,avaConv,0.143576518531137
