timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,BE,scr10,electricity,dem,11.0848577120374
h0074,BE,scr10,electricity,dem,10.7218961735758
h0075,BE,scr10,electricity,dem,10.5097986461033
h0076,BE,scr10,electricity,dem,10.4920197999495
h0077,BE,scr10,electricity,dem,10.802242327422
h0078,BE,scr10,electricity,dem,11.6210266680813
h0079,BE,scr10,electricity,dem,12.2999607340154
h0080,BE,scr10,electricity,dem,12.6964909537956
h0081,BE,scr10,electricity,dem,12.9479071625868
h0082,BE,scr10,electricity,dem,13.0674621076418
h0083,BE,scr10,electricity,dem,13.180948371378
h0084,BE,scr10,electricity,dem,13.0132725472022
h0085,BE,scr10,electricity,dem,12.9205802395099
h0086,BE,scr10,electricity,dem,12.7643989208286
h0087,BE,scr10,electricity,dem,12.7172588109385
h0088,BE,scr10,electricity,dem,12.7704222724769
h0089,BE,scr10,electricity,dem,13.240378316433
h0090,BE,scr10,electricity,dem,13.4679030417077
h0091,BE,scr10,electricity,dem,13.1024401296198
h0092,BE,scr10,electricity,dem,12.5794730966527
h0093,BE,scr10,electricity,dem,12.0516118329165
h0094,BE,scr10,electricity,dem,12.1634469977516
h0095,BE,scr10,electricity,dem,12.1258947999495
h0096,BE,scr10,electricity,dem,11.5488467230264
