timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,CH,scr3,electricity,dem,7.06755156711473
h0026,CH,scr3,electricity,dem,7.11250211656528
h0027,CH,scr3,electricity,dem,7.13653508359824
h0028,CH,scr3,electricity,dem,7.17044717151033
h0029,CH,scr3,electricity,dem,7.07096914953231
h0030,CH,scr3,electricity,dem,7.16756805063121
h0031,CH,scr3,electricity,dem,7.33472739129055
h0032,CH,scr3,electricity,dem,7.74269442425758
h0033,CH,scr3,electricity,dem,8.06050761107077
h0034,CH,scr3,electricity,dem,8.15519442425758
h0035,CH,scr3,electricity,dem,8.21564497370814
h0036,CH,scr3,electricity,dem,8.16492519348835
h0037,CH,scr3,electricity,dem,8.03782079788396
h0038,CH,scr3,electricity,dem,8.04314497370813
h0039,CH,scr3,electricity,dem,7.93951310557627
h0040,CH,scr3,electricity,dem,7.88199112755429
h0041,CH,scr3,electricity,dem,7.94891420447736
h0042,CH,scr3,electricity,dem,8.13451310557626
h0043,CH,scr3,electricity,dem,8.24832629238945
h0044,CH,scr3,electricity,dem,8.0013867319499
h0045,CH,scr3,electricity,dem,7.61050761107077
h0046,CH,scr3,electricity,dem,7.35110101766417
h0047,CH,scr3,electricity,dem,7.29103508359824
h0048,CH,scr3,electricity,dem,7.13312299568615
