timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,CH,scr9,electricity,dem,7.51982651906473
h0074,CH,scr9,electricity,dem,7.56477706851528
h0075,CH,scr9,electricity,dem,7.58881003554824
h0076,CH,scr9,electricity,dem,7.62272212346033
h0077,CH,scr9,electricity,dem,7.52324410148231
h0078,CH,scr9,electricity,dem,7.61984300258121
h0079,CH,scr9,electricity,dem,7.78700234324055
h0080,CH,scr9,electricity,dem,8.19496937620758
h0081,CH,scr9,electricity,dem,8.51278256302077
h0082,CH,scr9,electricity,dem,8.60746937620758
h0083,CH,scr9,electricity,dem,8.66791992565814
h0084,CH,scr9,electricity,dem,8.61720014543835
h0085,CH,scr9,electricity,dem,8.49009574983396
h0086,CH,scr9,electricity,dem,8.49541992565813
h0087,CH,scr9,electricity,dem,8.39178805752627
h0088,CH,scr9,electricity,dem,8.33426607950429
h0089,CH,scr9,electricity,dem,8.40118915642736
h0090,CH,scr9,electricity,dem,8.58678805752626
h0091,CH,scr9,electricity,dem,8.70060124433945
h0092,CH,scr9,electricity,dem,8.4536616838999
h0093,CH,scr9,electricity,dem,8.06278256302077
h0094,CH,scr9,electricity,dem,7.80337596961417
h0095,CH,scr9,electricity,dem,7.74331003554824
h0096,CH,scr9,electricity,dem,7.58539794763615
