timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,FR,scr5,electricity,dem,58.8197125881476
h0050,FR,scr5,electricity,dem,57.3303005002355
h0051,FR,scr5,electricity,dem,54.5740257749608
h0052,FR,scr5,electricity,dem,53.588360939796
h0053,FR,scr5,electricity,dem,55.4573884123234
h0054,FR,scr5,electricity,dem,59.7264378628729
h0055,FR,scr5,electricity,dem,64.1849433573784
h0056,FR,scr5,electricity,dem,66.1901631375982
h0057,FR,scr5,electricity,dem,67.3402730277081
h0058,FR,scr5,electricity,dem,67.5671686321036
h0059,FR,scr5,electricity,dem,67.6456576430927
h0060,FR,scr5,electricity,dem,67.7085147859498
h0061,FR,scr5,electricity,dem,65.9790972035322
h0062,FR,scr5,electricity,dem,63.9031906101256
h0063,FR,scr5,electricity,dem,61.916349950785
h0064,FR,scr5,electricity,dem,61.3558664343015
h0065,FR,scr5,electricity,dem,63.7036796211147
h0066,FR,scr5,electricity,dem,67.9743444562795
h0067,FR,scr5,electricity,dem,68.8848114892465
h0068,FR,scr5,electricity,dem,65.5821686321037
h0069,FR,scr5,electricity,dem,62.2459818189168
h0070,FR,scr5,electricity,dem,62.6367235771586
h0071,FR,scr5,electricity,dem,63.7333005002355
h0072,FR,scr5,electricity,dem,61.0514983024334
