timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,BE,scr12,wind,avaConv,0.992121728468823
h0026,BE,scr12,wind,avaConv,0.995565270888512
h0027,BE,scr12,wind,avaConv,0.995563091692562
h0028,BE,scr12,wind,avaConv,0.997612815297176
h0029,BE,scr12,wind,avaConv,0.998595381872193
h0030,BE,scr12,wind,avaConv,0.998866511211659
h0031,BE,scr12,wind,avaConv,0.997242974280837
h0032,BE,scr12,wind,avaConv,0.994412886101348
h0033,BE,scr12,wind,avaConv,0.970342566455621
h0034,BE,scr12,wind,avaConv,0.918221952550379
h0035,BE,scr12,wind,avaConv,0.851256392061965
h0036,BE,scr12,wind,avaConv,0.768459577660988
h0037,BE,scr12,wind,avaConv,0.778795212520337
h0038,BE,scr12,wind,avaConv,0.772701093835857
h0039,BE,scr12,wind,avaConv,0.751349660677072
h0040,BE,scr12,wind,avaConv,0.595907709986802
h0041,BE,scr12,wind,avaConv,0.582173128091911
h0042,BE,scr12,wind,avaConv,0.559818256729373
h0043,BE,scr12,wind,avaConv,0.477621990942875
h0044,BE,scr12,wind,avaConv,0.447584857630493
h0045,BE,scr12,wind,avaConv,0.428186424104495
h0046,BE,scr12,wind,avaConv,0.403725171092135
h0047,BE,scr12,wind,avaConv,0.36577616420764
h0048,BE,scr12,wind,avaConv,0.357487732426166
