timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,FR,scr6,solar,avaConv,0.0
h0026,FR,scr6,solar,avaConv,0.0
h0027,FR,scr6,solar,avaConv,0.0
h0028,FR,scr6,solar,avaConv,0.0
h0029,FR,scr6,solar,avaConv,0.0
h0030,FR,scr6,solar,avaConv,0.0
h0031,FR,scr6,solar,avaConv,1.0524909366642e-7
h0032,FR,scr6,solar,avaConv,0.00280892141468668
h0033,FR,scr6,solar,avaConv,0.0458962184727578
h0034,FR,scr6,solar,avaConv,0.115855328964001
h0035,FR,scr6,solar,avaConv,0.177527719697288
h0036,FR,scr6,solar,avaConv,0.20727669376653
h0037,FR,scr6,solar,avaConv,0.196034833439443
h0038,FR,scr6,solar,avaConv,0.142719738687072
h0039,FR,scr6,solar,avaConv,0.0799771624278419
h0040,FR,scr6,solar,avaConv,0.0195719987979698
h0041,FR,scr6,solar,avaConv,0.000280017233536643
h0042,FR,scr6,solar,avaConv,0.0
h0043,FR,scr6,solar,avaConv,0.0
h0044,FR,scr6,solar,avaConv,0.0
h0045,FR,scr6,solar,avaConv,0.0
h0046,FR,scr6,solar,avaConv,0.0
h0047,FR,scr6,solar,avaConv,0.0
h0048,FR,scr6,solar,avaConv,0.0
