timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,FR,scr15,electricity,dem,55.7424295921476
h0074,FR,scr15,electricity,dem,54.2530175042355
h0075,FR,scr15,electricity,dem,51.4967427789608
h0076,FR,scr15,electricity,dem,50.511077943796
h0077,FR,scr15,electricity,dem,52.3801054163234
h0078,FR,scr15,electricity,dem,56.6491548668729
h0079,FR,scr15,electricity,dem,61.1076603613784
h0080,FR,scr15,electricity,dem,63.1128801415982
h0081,FR,scr15,electricity,dem,64.2629900317081
h0082,FR,scr15,electricity,dem,64.4898856361036
h0083,FR,scr15,electricity,dem,64.5683746470927
h0084,FR,scr15,electricity,dem,64.6312317899498
h0085,FR,scr15,electricity,dem,62.9018142075322
h0086,FR,scr15,electricity,dem,60.8259076141256
h0087,FR,scr15,electricity,dem,58.839066954785
h0088,FR,scr15,electricity,dem,58.2785834383015
h0089,FR,scr15,electricity,dem,60.6263966251147
h0090,FR,scr15,electricity,dem,64.8970614602795
h0091,FR,scr15,electricity,dem,65.8075284932465
h0092,FR,scr15,electricity,dem,62.5048856361036
h0093,FR,scr15,electricity,dem,59.1686988229168
h0094,FR,scr15,electricity,dem,59.5594405811586
h0095,FR,scr15,electricity,dem,60.6560175042355
h0096,FR,scr15,electricity,dem,57.9742153064334
