timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,AT,scr3,electricity,dem,5.58461118578729
h0050,AT,scr3,electricity,dem,5.44035157040267
h0051,AT,scr3,electricity,dem,5.28941887809498
h0052,AT,scr3,electricity,dem,5.380907889084
h0053,AT,scr3,electricity,dem,5.87904387809498
h0054,AT,scr3,electricity,dem,6.6268762956774
h0055,AT,scr3,electricity,dem,7.48034195501806
h0056,AT,scr3,electricity,dem,7.83439277919388
h0057,AT,scr3,electricity,dem,7.99269635062246
h0058,AT,scr3,electricity,dem,8.07509332864443
h0059,AT,scr3,electricity,dem,8.08113041655652
h0060,AT,scr3,electricity,dem,7.87400404293015
h0061,AT,scr3,electricity,dem,7.74783920776531
h0062,AT,scr3,electricity,dem,7.6482045923807
h0063,AT,scr3,electricity,dem,7.64794085611696
h0064,AT,scr3,electricity,dem,7.83498755941366
h0065,AT,scr3,electricity,dem,8.17870596600707
h0066,AT,scr3,electricity,dem,8.15961255941366
h0067,AT,scr3,electricity,dem,7.6712773945785
h0068,AT,scr3,electricity,dem,7.17707272424883
h0069,AT,scr3,electricity,dem,6.66548206490817
h0070,AT,scr3,electricity,dem,6.6075479989741
h0071,AT,scr3,electricity,dem,6.16281036161146
h0072,AT,scr3,electricity,dem,5.84126365831476
