timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,FR,scr9,wind,avaConv,0.0552767765485977
h0050,FR,scr9,wind,avaConv,0.0640578869125813
h0051,FR,scr9,wind,avaConv,0.0632922479003441
h0052,FR,scr9,wind,avaConv,0.0697021711449855
h0053,FR,scr9,wind,avaConv,0.0743347436862506
h0054,FR,scr9,wind,avaConv,0.0857298886551057
h0055,FR,scr9,wind,avaConv,0.0934352485721108
h0056,FR,scr9,wind,avaConv,0.114049194590787
h0057,FR,scr9,wind,avaConv,0.133008038877486
h0058,FR,scr9,wind,avaConv,0.182042491801777
h0059,FR,scr9,wind,avaConv,0.213915786312238
h0060,FR,scr9,wind,avaConv,0.23723155316765
h0061,FR,scr9,wind,avaConv,0.245615077288309
h0062,FR,scr9,wind,avaConv,0.249323120057003
h0063,FR,scr9,wind,avaConv,0.226685974848891
h0064,FR,scr9,wind,avaConv,0.134052006885881
h0065,FR,scr9,wind,avaConv,0.113097017598402
h0066,FR,scr9,wind,avaConv,0.160936824705099
h0067,FR,scr9,wind,avaConv,0.223649492126534
h0068,FR,scr9,wind,avaConv,0.275301656777308
h0069,FR,scr9,wind,avaConv,0.319284013614192
h0070,FR,scr9,wind,avaConv,0.325303282647019
h0071,FR,scr9,wind,avaConv,0.337718918470884
h0072,FR,scr9,wind,avaConv,0.355882237241651
