timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,NL,scr1,wind,avaConv,0.950722047511684
h0050,NL,scr1,wind,avaConv,0.967552411421288
h0051,NL,scr1,wind,avaConv,0.990344583744296
h0052,NL,scr1,wind,avaConv,0.996297077158375
h0053,NL,scr1,wind,avaConv,0.999231224561004
h0054,NL,scr1,wind,avaConv,0.999927595263696
h0055,NL,scr1,wind,avaConv,0.9999797688862
h0056,NL,scr1,wind,avaConv,0.999983340470625
h0057,NL,scr1,wind,avaConv,0.999999952495272
h0058,NL,scr1,wind,avaConv,0.999967283170804
h0059,NL,scr1,wind,avaConv,0.99981095275175
h0060,NL,scr1,wind,avaConv,0.999678391173078
h0061,NL,scr1,wind,avaConv,0.999999952495272
h0062,NL,scr1,wind,avaConv,0.999999952495272
h0063,NL,scr1,wind,avaConv,0.999999952495272
h0064,NL,scr1,wind,avaConv,0.999999952495272
h0065,NL,scr1,wind,avaConv,0.999949205138148
h0066,NL,scr1,wind,avaConv,0.999999952495272
h0067,NL,scr1,wind,avaConv,0.999999952495272
h0068,NL,scr1,wind,avaConv,0.999999952495272
h0069,NL,scr1,wind,avaConv,0.999999952495272
h0070,NL,scr1,wind,avaConv,0.999999952495272
h0071,NL,scr1,wind,avaConv,0.999999952495272
h0072,NL,scr1,wind,avaConv,0.999999952495272
