timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,NL,scr6,electricity,dem,10.3640081048901
h0074,NL,scr6,electricity,dem,10.0415520609341
h0075,NL,scr6,electricity,dem,9.91493804994506
h0076,NL,scr6,electricity,dem,9.95706442357143
h0077,NL,scr6,electricity,dem,10.3562567312637
h0078,NL,scr6,electricity,dem,11.5282567312637
h0079,NL,scr6,electricity,dem,13.334139973022
h0080,NL,scr6,electricity,dem,14.5979723906044
h0081,NL,scr6,electricity,dem,15.1937223906044
h0082,NL,scr6,electricity,dem,15.3786715664286
h0083,NL,scr6,electricity,dem,15.3850479400549
h0084,NL,scr6,electricity,dem,15.2268885993956
h0085,NL,scr6,electricity,dem,15.1846427202747
h0086,NL,scr6,electricity,dem,15.0983171708242
h0087,NL,scr6,electricity,dem,15.0912732147802
h0088,NL,scr6,electricity,dem,15.4183817312637
h0089,NL,scr6,electricity,dem,16.1901523356594
h0090,NL,scr6,electricity,dem,15.9167388741209
h0091,NL,scr6,electricity,dem,15.3949298081868
h0092,NL,scr6,electricity,dem,14.6189586543407
h0093,NL,scr6,electricity,dem,13.6776550829121
h0094,NL,scr6,electricity,dem,12.6627938191758
h0095,NL,scr6,electricity,dem,11.7386056323626
h0096,NL,scr6,electricity,dem,10.9263638741209
