timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,FR,scr6,electricity,dem,55.7141491773476
h0050,FR,scr6,electricity,dem,54.2247370894355
h0051,FR,scr6,electricity,dem,51.4684623641608
h0052,FR,scr6,electricity,dem,50.482797528996
h0053,FR,scr6,electricity,dem,52.3518250015234
h0054,FR,scr6,electricity,dem,56.6208744520729
h0055,FR,scr6,electricity,dem,61.0793799465784
h0056,FR,scr6,electricity,dem,63.0845997267982
h0057,FR,scr6,electricity,dem,64.2347096169081
h0058,FR,scr6,electricity,dem,64.4616052213036
h0059,FR,scr6,electricity,dem,64.5400942322927
h0060,FR,scr6,electricity,dem,64.6029513751498
h0061,FR,scr6,electricity,dem,62.8735337927322
h0062,FR,scr6,electricity,dem,60.7976271993256
h0063,FR,scr6,electricity,dem,58.810786539985
h0064,FR,scr6,electricity,dem,58.2503030235015
h0065,FR,scr6,electricity,dem,60.5981162103147
h0066,FR,scr6,electricity,dem,64.8687810454795
h0067,FR,scr6,electricity,dem,65.7792480784465
h0068,FR,scr6,electricity,dem,62.4766052213036
h0069,FR,scr6,electricity,dem,59.1404184081168
h0070,FR,scr6,electricity,dem,59.5311601663586
h0071,FR,scr6,electricity,dem,60.6277370894355
h0072,FR,scr6,electricity,dem,57.9459348916334
